,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
75136,andradina,SP,2017-02-12 20:37:21,2017-02-14 03:50:31,2017-02-17 11:09:39,2017-02-23 11:28:56,2017-03-10,5,,,2017-02-24 00:00:00,2017-02-25 13:23:07,2017-02-16 20:37:21,11.9,10.96,51.0,360.0,1.0,1000.0,1,boleto,1,22.86,sao paulo,SP,health_beauty,Beauty & Health,17496.0,26,11,6,Late,OnTime/Early,Slow,Fast,Very Fast
90817,campinas,SP,2018-08-17 07:59:51,2018-08-18 07:55:16,2018-08-21 19:21:00,2018-08-23 18:40:41,2018-09-04,5,recomendo,"marcadores maravilhosos, produto entregue antes do prazo.",2018-08-24 00:00:00,2018-08-27 10:32:21,2018-08-30 07:55:16,66.0,7.72,60.0,688.0,3.0,250.0,1,credit_card,3,73.72,sao paulo,SP,stationery,Books & Stationery,1056.0,18,6,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
67147,sao paulo,SP,2017-11-10 22:06:25,2017-11-10 22:27:07,2017-11-16 17:36:40,2017-11-20 17:25:27,2017-11-30,5,,"Recomendo o produto e a loja, mas o relógio veio solto, o que me fez ter certeza de que não é original. Apesar disso, é perfeito e lindo.",2017-11-21 00:00:00,2017-11-23 15:44:24,2017-11-16 22:26:37,133.0,16.56,33.0,523.0,3.0,584.0,1,credit_card,5,149.56,guariba,SP,watches_gifts,Electronics,2288.0,20,10,4,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
16194,tres passos,RS,2017-09-20 19:59:52,2017-09-20 20:10:25,2017-09-21 23:13:13,2017-10-05 14:14:28,2017-10-26,4,,,2017-10-06 00:00:00,2017-10-08 19:44:04,2017-09-26 20:10:25,204.99,21.92,52.0,1648.0,4.0,2200.0,1,credit_card,4,226.91,ribeirao preto,SP,sports_leisure,Entertainment,12000.0,36,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
49893,contagem,MG,2018-06-20 13:49:08,2018-06-20 14:18:21,2018-06-21 11:45:00,2018-06-28 17:19:01,2018-07-12,1,,,2018-06-29 00:00:00,2018-07-01 01:38:33,2018-06-22 14:18:21,34.99,15.35,22.0,235.0,1.0,150.0,1,credit_card,2,100.68,sao paulo,SP,toys,Entertainment,884.0,22,8,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
15382,carapicuiba,SP,2017-10-12 21:42:44,2017-10-12 21:56:18,2017-10-13 17:30:05,2017-10-18 23:08:50,2017-10-25,2,,"Recebi o produto errado, comprei o BCA MAX EM CÁPSULAS e veio BCA drink líquido, quero fazer a troca urgência",2017-10-21 00:00:00,2017-10-21 17:46:16,2017-10-18 22:56:18,98.49,8.43,56.0,964.0,3.0,500.0,1,credit_card,3,106.92,praia grande,SP,sports_leisure,Entertainment,11616.0,13,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
306,jaboticabal,SP,2017-02-13 02:45:53,2017-02-13 03:02:50,2017-02-22 12:18:57,2017-03-02 12:42:14,2017-03-17,1,,A cadeira veio suja com a borracha da lateral soltando é muito frágil comprei pra minha filha de 8 anos usar pra adulto não serve. Arrependida pela compra queria meu dinheiro de volta.,2017-03-03 00:00:00,2017-03-04 04:00:47,2017-02-22 01:45:53,136.99,21.27,55.0,1294.0,1.0,8700.0,1,credit_card,1,158.26,itaquaquecetuba,SP,office_furniture,Furniture,45084.0,32,17,8,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
107674,itumbiara,GO,2018-06-17 21:03:46,2018-06-17 21:15:10,2018-06-18 11:17:00,2018-06-27 17:08:50,2018-07-12,4,,,2018-06-28 00:00:00,2018-07-02 17:37:56,2018-06-19 21:15:10,24.99,18.28,42.0,139.0,4.0,50.0,1,credit_card,1,43.27,sao paulo,SP,fashion_bags_accessories,Fashion,3888.0,25,10,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
9983,belo horizonte,MG,2018-04-08 18:40:10,2018-04-09 18:35:17,2018-04-10 20:56:47,2018-04-25 20:48:56,2018-04-26,4,,,2018-04-26 00:00:00,2018-04-27 00:46:07,2018-04-13 18:35:17,334.8,17.22,51.0,1039.0,2.0,2.0,1,credit_card,5,352.02,tabao da serra,SP,furniture_decor,Furniture,6292.0,18,17,15,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
69794,cascavel,PR,2017-04-28 14:19:11,2017-04-28 14:35:16,2017-05-19 14:46:35,2017-05-20 06:32:53,2017-06-02,5,,"Compra correta, como sempre.",2017-05-21 00:00:00,2017-05-22 12:55:33,2017-05-11 14:35:16,332.64,12.94,45.0,300.0,1.0,425.0,2,voucher,1,300.0,cascavel,PR,watches_gifts,Electronics,3024.0,35,22,1,Late,OnTime/Early,Slow,Neutral,Very Fast
25609,sao paulo,SP,2017-11-24 17:41:54,2017-11-24 21:12:50,2017-12-16 16:33:14,2017-12-26 21:59:05,2017-12-14,4,,"Estou precisando do meu produto, pois ja chegou meu berço, preciso o quanto antes.",2017-12-16 00:00:00,2017-12-16 17:38:53,2017-12-05 21:12:50,139.99,32.01,56.0,621.0,1.0,10700.0,1,credit_card,1,172.0,sao jose do rio preto,SP,baby,Fashion,64000.0,20,32,10,Late,Late,Neutral,Slow,Fast
52747,jaragua do sul,SC,2017-11-08 16:46:11,2017-11-08 17:30:49,2017-11-09 15:41:13,2017-11-23 20:11:34,2017-12-01,4,,,2017-11-24 00:00:00,2017-11-24 14:18:13,2017-11-14 17:07:22,599.0,21.44,35.0,1511.0,1.0,1950.0,1,credit_card,10,620.44,sao paulo,SP,cool_stuff,Fashion,27216.0,23,15,14,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
43309,aparecida de goiania,GO,2017-09-04 20:39:06,2017-09-06 15:55:16,2017-09-11 19:38:52,2017-09-18 20:44:28,2017-09-26,2,,"TAPETE MUITO FINO, E PELOS FINOS",2017-09-19 00:00:00,2017-09-22 17:26:37,2017-09-15 15:55:16,189.9,22.17,56.0,162.0,5.0,9750.0,3,voucher,1,50.0,sao paulo,SP,bed_bath_table,Furniture,12600.0,22,14,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
70842,brasilia,DF,2017-12-26 13:43:35,2017-12-26 13:56:22,2017-12-27 18:32:39,2018-01-04 17:33:05,2018-01-26,5,,,2018-01-05 00:00:00,2018-01-06 12:51:23,2018-01-05 13:56:22,23.99,14.1,48.0,575.0,1.0,100.0,1,credit_card,2,38.09,santo andre,SP,health_beauty,Beauty & Health,4500.0,31,9,8,OnTime/Early,OnTime/Early,Slow,Fast,Fast
70205,itanhaem,SP,2018-08-04 20:48:16,2018-08-04 21:04:07,2018-08-07 14:53:00,2018-08-10 16:41:52,2018-08-27,4,,,2018-08-11 00:00:00,2018-08-11 20:59:40,2018-08-07 21:04:07,14.49,12.79,57.0,3153.0,1.0,300.0,1,credit_card,1,27.28,praia grande,SP,health_beauty,Beauty & Health,5832.0,23,6,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
75060,rio de janeiro,RJ,2018-03-12 14:44:02,2018-03-13 04:30:32,2018-03-13 23:34:41,2018-05-11 23:43:29,2018-04-13,1,,,2018-04-18 00:00:00,2018-04-18 10:46:44,2018-03-19 04:30:32,59.7,18.3,53.0,994.0,1.0,650.0,1,boleto,1,78.0,sao jose do rio preto,SP,health_beauty,Beauty & Health,1456.0,32,60,59,OnTime/Early,Late,Slow,Very Slow,Very Slow
108043,sao luis,MA,2017-09-12 17:56:15,2017-09-13 03:36:12,2017-09-18 17:07:29,2017-09-21 19:08:04,2017-10-02,5,,,2017-09-22 00:00:00,2017-09-23 13:22:48,2017-09-19 03:36:12,39.9,21.15,49.0,248.0,1.0,200.0,1,boleto,1,122.1,sao paulo,SP,fashion_bags_accessories,Fashion,1408.0,20,9,3,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
17748,laranjal paulista,SP,2018-06-26 22:33:55,2018-06-28 00:35:08,2018-06-28 08:12:00,2018-07-03 06:57:53,2018-07-17,5,,,2018-07-03 00:00:00,2018-07-03 21:07:01,2018-07-02 00:30:51,46.99,12.99,56.0,819.0,4.0,175.0,2,voucher,1,7.8,sao bernardo do campo,SP,sports_leisure,Entertainment,2210.0,21,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
108741,maringa,PR,2018-02-12 21:24:45,2018-02-12 21:47:44,2018-02-14 18:42:26,2018-02-23 17:08:57,2018-03-14,3,,,2018-02-24 00:00:00,2018-02-26 20:33:50,2018-02-16 21:47:44,40.9,17.92,44.0,224.0,1.0,750.0,1,credit_card,2,58.82,borda da mata,MG,luggage_accessories,Home & Garden,15180.0,30,11,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
94738,macapa,AP,2017-12-09 17:27:58,2017-12-09 17:37:27,2017-12-12 17:17:24,2018-01-04 21:23:53,2018-02-01,3,,"Estou tentando ver se os parceiros da stark continuem com seus compromissos aos seus clientes. E pontualidade 
",2018-01-05 00:00:00,2018-01-06 00:25:37,2017-12-14 17:37:27,189.9,26.36,52.0,1885.0,1.0,450.0,1,credit_card,3,216.26,lauro de freitas,BA,telephony,Electronics,561.0,54,26,23,OnTime/Early,OnTime/Early,Very Slow,Slow,Neutral
49102,sao paulo,SP,2018-05-08 20:39:52,2018-05-09 10:31:43,2018-05-09 14:06:00,2018-05-14 21:16:51,2018-05-16,4,,,2018-05-15 00:00:00,2018-05-16 17:51:42,2018-05-11 10:31:15,89.88,9.54,51.0,390.0,2.0,600.0,1,boleto,1,99.42,sorocaba,SP,toys,Entertainment,15984.0,8,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
96644,sao joao do sul,SC,2018-06-26 15:38:26,2018-06-26 15:56:46,2018-06-27 10:49:00,2018-07-04 14:33:55,2018-07-31,4,,Recebi certo depois de transtorno na primeira compra ,2018-07-05 00:00:00,2018-07-05 22:16:47,2018-07-02 15:56:46,809.0,23.76,43.0,867.0,5.0,450.0,1,credit_card,1,42.87,umuarama,PR,telephony,Electronics,4096.0,35,8,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
92879,rio de janeiro,RJ,2017-11-08 09:36:53,2017-11-09 04:31:09,2017-11-16 14:08:49,2017-11-21 19:22:26,2017-11-28,5,,,2017-11-22 00:00:00,2017-11-23 12:56:56,2017-11-16 02:46:03,29.99,14.1,60.0,751.0,3.0,150.0,1,boleto,1,44.09,sao paulo,SP,telephony,Electronics,816.0,20,13,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
48645,ponta pora,MS,2017-03-01 22:05:27,2017-03-01 22:22:03,2017-03-02 10:25:10,2017-03-08 15:31:45,2017-03-27,4,,recebi ,2017-03-10 00:00:00,2017-03-12 22:25:08,2017-03-08 22:22:03,89.0,22.96,48.0,356.0,2.0,2500.0,1,credit_card,2,111.96,serra negra,SP,toys,Entertainment,20160.0,26,7,6,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
109182,bauru,SP,2018-01-13 22:50:18,2018-01-13 23:09:02,2018-01-16 19:03:17,2018-01-25 18:43:19,2018-02-05,5,,Produto dentro do esperado,2018-01-26 00:00:00,2018-01-26 22:47:04,2018-01-17 23:09:02,99.9,36.21,49.0,489.0,2.0,16250.0,2,voucher,1,100.0,santa barbara d´oeste,SP,luggage_accessories,Home & Garden,37206.0,23,12,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
108690,passa quatro,MG,2017-08-11 00:21:50,2017-08-11 00:35:20,2017-08-11 19:11:17,2017-08-16 18:12:43,2017-08-31,4,,Mala parece mais forte na internet. ,2017-08-17 00:00:00,2017-08-19 23:32:37,2017-08-17 00:35:20,55.9,13.41,54.0,114.0,1.0,1050.0,2,voucher,1,32.26,borda da mata,MG,luggage_accessories,Home & Garden,14000.0,20,5,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
36900,curitiba,PR,2017-07-24 14:55:38,2017-07-24 15:05:23,2017-07-26 17:49:54,2017-08-01 19:12:41,2017-08-15,5,,,2017-08-02 00:00:00,2017-08-05 00:41:27,2017-07-28 15:05:23,24.9,15.1,58.0,58.0,1.0,200.0,1,credit_card,2,40.0,piracicaba,SP,bed_bath_table,Furniture,600.0,22,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
36154,rio de janeiro,RJ,2017-11-24 10:40:01,2017-11-24 12:13:51,2017-11-28 22:38:51,2017-12-05 19:48:47,2017-12-15,3,,Sem comentários!!! Ótimo serviço ameiiiiiiii.,2017-12-06 00:00:00,2017-12-07 11:20:36,2017-11-30 12:13:21,89.9,17.88,58.0,188.0,1.0,1200.0,1,credit_card,10,107.78,piracicaba,SP,bed_bath_table,Furniture,3080.0,21,11,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
38155,sao paulo,SP,2017-07-15 11:10:18,2017-07-18 06:03:34,2017-07-24 20:05:35,2017-07-27 21:24:37,2017-08-04,4,,Veio separado do outro produto.,2017-07-28 00:00:00,2017-08-09 18:42:49,2017-07-24 06:03:34,22.9,11.85,49.0,117.0,1.0,400.0,1,boleto,1,34.75,ibitinga,SP,bed_bath_table,Furniture,4800.0,20,12,3,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
95281,santa fe do sul,SP,2017-12-25 20:40:15,2017-12-25 20:48:10,2017-12-26 20:39:05,2017-12-29 20:24:23,2018-01-19,5,,,2017-12-30 00:00:00,2017-12-31 11:07:46,2017-12-29 20:48:10,49.0,11.85,61.0,440.0,1.0,250.0,1,credit_card,6,60.85,santos,SP,telephony,Electronics,1512.0,25,4,3,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
98565,campinas,SP,2018-06-12 16:07:15,2018-06-12 16:51:03,2018-06-14 15:29:00,2018-06-18 15:27:20,2018-06-29,5,Exelente,,2018-06-19 00:00:00,2018-06-22 10:08:19,2018-06-20 16:32:39,24.0,7.43,31.0,806.0,1.0,263.0,1,credit_card,1,31.43,sao paulo,SP,electronics,Electronics,3456.0,17,6,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
76497,sao miguel do araguaia,GO,2018-01-29 17:33:48,2018-01-31 13:32:03,2018-02-01 18:25:37,2018-02-05 18:17:08,2018-02-26,5,,"ainda nao testei mais irei fazer o teste do produto,tenho boas recomendacoes sobre o tal.",2018-02-06 00:00:00,2018-02-15 14:59:17,2018-02-06 02:53:46,99.87,17.14,40.0,702.0,1.0,210.0,1,boleto,1,117.01,betim,MG,health_beauty,Beauty & Health,1836.0,28,7,4,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
45711,campinas,SP,2018-06-10 13:45:22,2018-06-10 14:16:26,2018-06-11 09:05:00,2018-06-12 20:02:44,2018-06-20,5,Entrega perfeita,Muito bom. muito cheiroso.,2018-06-13 00:00:00,2018-06-14 17:29:03,2018-06-12 14:16:26,54.9,11.15,45.0,2126.0,1.0,1700.0,1,credit_card,6,66.05,sao paulo,SP,bed_bath_table,Furniture,7590.0,10,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
43503,tramandai,RS,2017-07-16 14:14:35,2017-07-17 14:23:12,2017-07-18 18:44:41,2017-08-01 18:29:43,2017-08-14,5,,,2017-08-02 00:00:00,2017-08-03 15:41:52,2017-07-25 14:23:12,205.0,26.27,58.0,162.0,4.0,2900.0,1,credit_card,10,231.27,sao paulo,SP,bed_bath_table,Furniture,12600.0,29,16,14,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
17636,raul soares,MG,2018-02-11 11:01:47,2018-02-11 11:10:23,2018-02-14 15:35:58,2018-02-22 18:56:43,2018-03-09,5,,"Ainda não usei o produto,mas espero ficar satisfeito quanto a compra e a entrega.",2018-02-23 00:00:00,2018-02-27 22:59:31,2018-02-15 11:10:23,45.0,16.11,57.0,1042.0,7.0,800.0,1,credit_card,1,61.11,sao paulo,SP,sports_leisure,Entertainment,8736.0,26,11,8,OnTime/Early,OnTime/Early,Slow,Fast,Fast
15042,sao paulo,SP,2018-02-06 15:50:36,2018-02-08 07:35:59,2018-02-14 21:57:32,2018-02-19 21:48:58,2018-02-22,5,,,2018-02-20 00:00:00,2018-02-21 11:24:26,2018-02-14 07:35:59,189.9,14.93,45.0,235.0,2.0,3000.0,1,boleto,1,819.32,pirituba,SP,sports_leisure,Entertainment,13500.0,16,13,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
70224,rio de janeiro,RJ,2018-04-14 09:41:39,2018-04-14 09:55:15,2018-04-16 21:21:48,2018-05-03 20:17:00,2018-05-23,4,,,2018-05-04 00:00:00,2018-05-07 00:14:33,2018-04-19 09:55:15,16.49,18.23,57.0,3153.0,1.0,300.0,1,credit_card,1,34.72,praia grande,SP,health_beauty,Beauty & Health,5832.0,39,19,17,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
56839,santo andre,SP,2017-05-08 18:53:05,2017-05-08 19:05:23,2017-05-09 14:14:27,2017-05-13 11:22:40,2017-05-31,5,,,2017-05-14 00:00:00,2017-05-15 00:59:02,2017-05-12 19:05:23,97.0,8.93,38.0,225.0,1.0,115.0,1,credit_card,4,318.17,belo horizonte,MG,computers_accessories,Electronics,2288.0,23,5,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
84323,cuiaba,MT,2017-08-10 12:51:21,2017-08-11 04:15:35,2017-08-15 20:48:45,2017-08-24 20:45:33,2017-09-19,5,,,2017-08-25 00:00:00,2017-08-26 15:05:38,2017-08-17 04:15:35,59.9,19.66,56.0,348.0,2.0,1550.0,1,boleto,1,79.56,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,40,14,9,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
81058,rio de janeiro,RJ,2018-03-28 22:34:38,2018-03-28 22:50:14,2018-03-29 18:22:15,2018-04-05 14:58:34,2018-04-24,5,,,2018-04-06 00:00:00,2018-04-07 02:43:53,2018-04-03 22:50:14,117.7,8.77,25.0,549.0,1.0,550.0,1,credit_card,6,252.94,sao goncalo,RJ,perfumery,Beauty & Health,4446.0,27,8,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
57125,salvador,BA,2018-01-08 10:41:44,2018-01-08 10:53:23,2018-01-08 19:49:20,2018-01-19 20:23:03,2018-02-01,4,,,2018-01-20 00:00:00,2018-01-23 12:01:26,2018-01-12 10:53:23,239.99,18.25,56.0,1199.0,3.0,525.0,1,credit_card,3,258.24,sao paulo,SP,computers_accessories,Electronics,4048.0,24,11,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
54338,aracaju,SE,2018-07-02 09:59:59,2018-07-02 14:50:35,2018-07-03 11:11:00,2018-07-12 00:44:30,2018-07-25,5,Prazo certo,Chegou no prazo e chegou sem defeitos,2018-07-12 00:00:00,2018-07-12 21:09:50,2018-07-04 14:50:35,129.0,23.62,45.0,554.0,3.0,400.0,1,boleto,1,152.62,sao paulo,SP,computers_accessories,Electronics,1024.0,23,10,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
111937,sao paulo,SP,2018-05-24 00:52:36,2018-05-24 01:14:36,2018-05-24 12:08:00,2018-05-25 19:28:26,2018-06-11,4,,,2018-05-26 00:00:00,2018-05-29 13:30:15,2018-05-28 01:14:36,1799.0,29.41,47.0,2810.0,7.0,7450.0,1,credit_card,10,1828.41,guarulhos,SP,small_appliances_home_oven_and_coffee,Electronics,16000.0,18,1,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
105348,ponte nova,MG,2017-02-14 07:59:57,2017-02-14 08:15:13,2017-02-14 11:14:34,2017-03-02 20:26:00,2017-03-21,5,,tudo joia,2017-03-03 00:00:00,2017-03-04 12:14:55,2017-02-18 07:59:57,71.95,17.93,30.0,777.0,1.0,400.0,1,credit_card,1,89.88,timbo,SC,fashion_male_clothing,Fashion,5100.0,35,16,16,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
20149,rio das ostras,RJ,2017-12-19 23:47:35,2017-12-20 23:37:27,2017-12-21 23:39:51,2018-01-16 16:37:39,2018-01-19,5,,,2018-01-17 00:00:00,2018-01-18 12:13:25,2017-12-27 23:37:27,68.57,18.05,47.0,414.0,1.0,700.0,1,credit_card,4,86.62,londrina,PR,sports_leisure,Entertainment,23040.0,31,28,26,OnTime/Early,OnTime/Early,Slow,Slow,Slow
87814,rio de janeiro,RJ,2017-05-06 18:49:21,2017-05-06 19:05:09,2017-05-10 06:57:57,2017-05-15 09:54:41,2017-06-05,3,,,2017-05-16 00:00:00,2017-05-19 15:49:54,2017-05-12 19:05:09,350.0,20.69,56.0,2645.0,1.0,500.0,1,credit_card,10,370.69,florianopolis,SC,garden_tools,Furniture,9261.0,30,9,5,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
99042,horizonte,CE,2018-01-08 17:09:49,2018-01-08 17:18:30,2018-01-10 10:54:35,2018-01-23 19:49:01,2018-02-06,4,,"Muito bom, gostei recomendo.",2018-01-24 00:00:00,2018-01-24 22:26:22,2018-01-12 17:18:30,13.65,17.63,39.0,400.0,1.0,200.0,1,credit_card,1,31.28,sao paulo,SP,electronics,Electronics,2800.0,29,15,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast
17745,niteroi,RJ,2018-08-07 17:35:53,2018-08-07 17:45:21,2018-08-08 13:29:00,2018-08-15 04:08:52,2018-08-23,5,,Superou minhas expectativa recebi muito antes do previsto,2018-08-15 00:00:00,2018-08-15 18:56:15,2018-08-09 17:45:21,42.93,15.4,56.0,819.0,4.0,175.0,1,credit_card,6,63.1,sao bernardo do campo,SP,sports_leisure,Entertainment,2210.0,16,8,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
29565,sao paulo,SP,2017-06-25 13:50:03,2017-06-27 03:55:27,2017-06-27 14:51:36,2017-06-28 17:42:30,2017-07-07,5,,,2017-06-29 00:00:00,2017-06-30 13:21:06,2017-07-03 03:55:27,59.9,14.13,41.0,799.0,1.0,7000.0,1,boleto,1,74.03,jundiai,SP,housewares,Home & Garden,32994.0,12,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
44261,americana,SP,2018-05-14 10:49:41,2018-05-14 11:14:19,2018-05-16 10:54:00,2018-05-17 21:46:54,2018-05-24,4,,,2018-05-18 00:00:00,2018-05-21 12:03:25,2018-05-18 11:14:19,35.9,7.39,49.0,204.0,1.0,264.0,1,credit_card,2,216.45,sao paulo,SP,bed_bath_table,Furniture,3808.0,10,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
81261,belo horizonte,MG,2018-05-29 19:12:11,2018-05-29 19:32:22,2018-05-30 07:56:00,2018-06-01 22:21:31,2018-06-29,1,Esperando ,O produto nizzio Amore Hidratação Avançada 245g Lacqua Di Fiori foi entregue no dia 01/06/2018 mas o Inizzio Amore Golden Classics 100ml Lacqua Di Fiori não foi entregue !! Espero uma resposta ,2018-06-02 00:00:00,2018-06-03 22:46:55,2018-06-06 19:31:09,129.5,11.75,29.0,450.0,1.0,450.0,1,credit_card,10,205.9,santo andre,SP,perfumery,Beauty & Health,4410.0,31,3,2,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
75730,sao paulo,SP,2017-09-28 19:29:26,2017-09-28 19:49:17,2017-10-03 21:37:48,2017-10-06 17:35:16,2017-10-31,3,,"Só não dou avaliação maior porque passei pelo desconforto de achar que tinha caído numa fraude, pois recebi a nota fiscal sozinha num dia e só no outro dia recebi o produto.",2017-10-07 00:00:00,2017-10-09 15:33:51,2017-10-04 19:49:17,459.9,16.97,52.0,3939.0,2.0,200.0,1,credit_card,2,476.87,viamao,RS,health_beauty,Beauty & Health,6000.0,33,8,3,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
60263,sao paulo,SP,2017-05-17 14:04:18,2017-05-19 02:23:18,2017-05-29 12:41:40,2017-06-02 09:38:14,2017-06-20,5,,,2017-06-03 00:00:00,2017-06-05 10:56:28,2017-06-05 02:23:18,175.9,18.48,42.0,363.0,1.0,922.0,1,boleto,1,388.76,itauna,MG,computers_accessories,Electronics,7650.0,34,16,4,OnTime/Early,OnTime/Early,Slow,Neutral,Very Fast
29743,tucurui,PA,2017-04-27 01:31:50,2017-04-27 01:45:27,2017-04-27 14:50:16,2017-05-15 09:51:51,2017-06-09,4,,,2017-05-16 00:00:00,2017-05-19 00:36:13,2017-05-05 01:45:27,13.99,24.84,55.0,1117.0,1.0,500.0,1,credit_card,7,155.32,sao bernardo do campo,SP,housewares,Home & Garden,15625.0,43,18,18,OnTime/Early,OnTime/Early,Very Slow,Neutral,Neutral
73011,sao paulo,SP,2018-03-12 23:21:44,2018-03-14 02:48:45,2018-03-14 19:27:22,2018-03-28 14:21:51,2018-03-29,1,,Meus produtos nao vieram completos comprei 3 produtos e vieram somente um e estou aguardando uma resposta do stark sobre o ocorrido quero saber se vao devolver meu dinheiro ou mandar os produtos ,2018-03-29 00:00:00,2018-03-29 18:14:10,2018-03-20 02:48:45,79.9,0.15,37.0,314.0,1.0,431.0,1,boleto,1,300.8,petropolis,RJ,health_beauty,Beauty & Health,4845.0,17,16,14,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
18940,salvador,BA,2018-06-12 19:42:08,2018-06-12 20:06:39,2018-06-13 14:58:00,2018-06-27 10:42:22,2018-07-18,4,,,2018-06-28 00:00:00,2018-07-01 13:42:02,2018-06-18 20:06:39,125.0,47.93,55.0,3830.0,1.0,1250.0,1,credit_card,2,172.93,guara,SP,sports_leisure,Entertainment,30752.0,36,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
81790,aracatuba,SP,2017-03-10 10:04:34,2017-03-10 10:04:34,2017-03-17 14:57:56,2017-03-23 16:13:21,2017-04-05,5,,,2017-03-24 00:00:00,2017-03-27 00:58:14,2017-03-23 10:04:34,346.99,13.04,42.0,1273.0,2.0,500.0,1,credit_card,4,360.03,riberao preto,SP,perfumery,Beauty & Health,5632.0,26,13,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
55217,cotia,SP,2017-12-02 20:26:33,2017-12-02 20:35:32,2017-12-04 18:06:34,2017-12-13 14:53:54,2018-01-02,5,,,2017-12-14 00:00:00,2017-12-16 20:07:17,2017-12-07 20:35:32,149.99,40.38,59.0,1893.0,1.0,6550.0,1,credit_card,1,190.37,ilicinea,MG,computers_accessories,Electronics,8000.0,31,11,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
88650,sao paulo,SP,2018-02-17 10:35:46,2018-02-17 10:49:50,2018-02-19 15:48:52,2018-02-28 21:04:18,2018-03-12,4,,"O produto chegou no prazo, porém a caixa amassou na entrega e quebrou um pedaço atrás. Não afetou o uso e como foi atrás não reclamei, mas vale alertar a empresa de entrega.",2018-03-01 00:00:00,2018-03-04 00:55:50,2018-02-22 09:49:50,99.0,18.93,47.0,776.0,6.0,1250.0,1,credit_card,3,117.93,brasilia,DF,small_appliances,Electronics,12000.0,23,11,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
